Year	Month	Day	Hour	Windspeed	Winddirection
8	5	13	21	31.09	220.2
8	5	13	22	29.86	221.2
8	5	13	23	30.17	218.9
8	5	13	24	30.72	213.1
8	5	14	1	30.81	208
8	5	14	2	32.06	207.9
8	5	14	3	33.97	204.8
8	5	14	4	35.7	207.6
8	5	14	5	34.47	206.1
8	5	14	6	31.27	205.7
8	5	14	7	26.66	211.3
8	5	14	8	27.04	211.8
8	5	14	9	27.19	213.8
8	5	14	10	25.07	208.3
8	5	14	11	23.71	211.3
8	5	14	12	22.05	216.3
8	5	14	13	20.89	221.3
8	5	14	14	21.42	221.1
8	5	14	15	24.13	221.6
8	5	14	16	20.04	250.1
8	5	14	17	16.3	276.8
8	5	14	18	22.74	324.8
8	5	14	19	15.81	344.9
8	5	14	20	19.64	336.8
8	5	14	21	8.16	290.6
8	5	14	22	5.923	279.1
8	5	14	23	9.62	332.9
8	5	14	24	11.73	340.3
8	5	15	1	12.9	343.3
8	5	15	2	10.42	317
8	5	15	3	11.74	333.1
8	5	15	4	10.21	333.6
8	5	15	5	10.32	335.6
8	5	15	6	7.35	334.9
8	5	15	7	6.707	334.6
8	5	15	8	5.386	345.4
8	5	15	9	5.123	321.7
8	5	15	10	4.751	343.2
8	5	15	11	7.107	20.08
8	5	15	12	8.64	43.05
8	5	15	13	11.92	48.85
8	5	15	14	12.07	54.66
8	5	15	15	10.34	43.58
8	5	15	16	9.91	37.17
8	5	15	17	8.24	29.96
8	5	15	18	6.097	24.74
8	5	15	19	5.88	7.853
8	5	15	20	8.91	24.69
8	5	15	21	9.74	43.41
8	5	15	22	9.97	53.84
8	5	15	23	8.5	54.61
8	5	15	24	7.713	33.75
8	5	16	1	8.76	21.63
8	5	16	2	8.62	20.49
8	5	16	3	10.87	20.89
8	5	16	4	11.59	33.95
8	5	16	5	9.87	29.15
8	5	16	6	8.13	18.01
8	5	16	7	6.496	12.47
8	5	16	8	5.72	22.84
8	5	16	9	7.501	7.051
8	5	16	10	9.02	10.1
8	5	16	11	11.04	35.67
8	5	16	12	14.77	39.08
8	5	16	13	16.31	41.26
8	5	16	14	16.97	49.9
8	5	16	15	14.9	59.77
8	5	16	16	13.1	42.67
8	5	16	17	14.47	38.82
8	5	16	18	14.98	42.62
8	5	16	19	16.34	48.24
8	5	16	20	14.57	54.15
8	5	16	21	13.35	51.49
8	5	16	22	10.51	41.07
8	5	16	23	15	31.45
8	5	16	24	11.12	7.511
8	5	17	1	8.31	347.9
8	5	17	2	7.352	341.5
8	5	17	3	7.138	337
8	5	17	4	6.909	329.3
8	5	17	5	6.404	348.3
8	5	17	6	6.301	313.9
8	5	17	7	5.893	310.7
8	5	17	8	6.283	336.2
8	5	17	9	5.753	15.65
8	5	17	10	4.004	43.04
8	5	17	11	6.704	46.09
8	5	17	12	9.13	67.22
8	5	17	13	9.27	88.4
8	5	17	14	7.489	164.1
8	5	17	15	4.556	275.8
8	5	17	16	11.51	218.7
8	5	17	17	15.81	209.1
8	5	17	18	21.08	209.8
8	5	17	19	22.54	214.8
8	5	17	20	23.2	243.4
8	5	17	21	25.19	231.8
8	5	17	22	32.02	229
8	5	17	23	36.7	235.9
8	5	17	24	35.27	225.1
8	5	18	1	37.92	213.3
8	5	18	2	35.16	213.2
8	5	18	3	34.27	210.4
8	5	18	4	31.65	208.4
8	5	18	5	30.46	208.4
8	5	18	6	30.59	212.8
8	5	18	7	29.99	212.2
8	5	18	8	28.92	212.9
8	5	18	9	24.08	211.6
8	5	18	10	23.46	209.8
8	5	18	11	24.45	213.3
8	5	18	12	20.28	220.1
8	5	18	13	15.91	230
8	5	18	14	17.51	217.1
8	5	18	15	14.58	217.6
8	5	18	16	14.1	232.1
8	5	18	17	22.77	222.5
8	5	18	18	19.79	347.4
8	5	18	19	16.57	327.8
8	5	18	20	13	325
8	5	18	21	10.57	319
8	5	18	22	5.781	302.5
8	5	18	23	7.802	187.5
8	5	18	24	7.684	174.2
8	5	19	1	10.64	208.3
8	5	19	2	11.96	216.5
8	5	19	3	15.32	214
8	5	19	4	16.4	217.5
8	5	19	5	17.09	213.6
8	5	19	6	18.24	207.8
8	5	19	7	20.25	202.7
8	5	19	8	24.63	206.3
8	5	19	9	26.42	211.4
8	5	19	10	26.75	213.1
8	5	19	11	30.74	215.7
